"ProductCode","ProductName","ProductVersion","OpSystemCode","MfgCode","Language","ApplicationType"
7884,"Apple Displays Software","1.0","UNK","Apple","English","Software"
7885,"Corel WordPerfect Suite 7","7","Win95+","Corel","English","Word Processor"
7886,"Stealth 3D 2000 Installation CD-ROM","1.04","WIN95","Stealth3D","English","Operating System Companion"
7886,"Stealth 3D 2000 Installation CD-ROM","1.04","WINNT","Stealth3D","English","Operating System Companion"
7887,"Norton Utilities 6.0 For Macintosh","6.0","Mac","SYM","English","Utility Suite"
7887,"Norton Utilities 6.0 For Macintosh","6.0","UNK","SYM","English","Utility Suite"
7888,"Stealth 3D 2000 Installation","2.02","WIN31","Stealth3D","English","Operating System Companion"
7888,"Stealth 3D 2000 Installation","2.02","WIN95","Stealth3D","English","Operating System Companion"
7888,"Stealth 3D 2000 Installation","2.02","WINNT","Stealth3D","English","Operating System Companion"
7888,"Stealth 3D 2000 Installation","2.02","WINNT4.0","Stealth3D","English","Operating System Companion"
7889,"Mac OS 8.5","OS 8.5","Mac8X","Apple","English","Operating System"
7889,"Mac OS 8.5","OS 8.5","UNK","Apple","English","Operating System"
7890,"Iomegaware Software for Your Stuff","1.1.3","UNK","Iomega","English","Operating System"
7890,"Iomegaware Software for Your Stuff","1.1.3","WIN","Iomega","English","Operating System"
7891,"Apple Internet Connection Kit","1.2","Mac","Apple","English","Internet"
7891,"Apple Internet Connection Kit","1.2","UNK","Apple","English","Internet"
7892,"VIP CD Library","Q4/98","UNK","Autodesk","English","Library"
7892,"VIP CD Library","Q4/98","WIN95","Autodesk","English","Library"
7893,"Mac OS 8","OS 8","OS8","Apple","English","Operating System"
7893,"Mac OS 8","OS 8","UNK","Apple","English","Operating System"
7894,"VIP CD Library","QI/99","UNK","Autodesk","English","Library"
7895,"Power Macintosh","7.5 1.0","Mac","Apple","English","Software"
7895,"Power Macintosh","7.5 1.0","UNK","Apple","English","Software"
7896,"Newton Developer CD","June, 1995","UNK","Newton","English","Development tool"
7897,"Apple Media Tools","1.2","Mac","Apple","English","Tool"
7898,"IDL 5.4","5.4","WIN","IDL","English","Data"
7899,"Free Internet","2.6","Win95+","Microsoft","English","Internet"
7900,"Microsoft Internet Explorer StarterKit","3.02","WIN95","Microsoft","English","Internet"
7901,"Corel Draw","5","WIN","Corel","English","Graphic/Drawing"
7902,"SoftWindows98 for Macintosh","5.0.9","Mac","Insignia","English","Operating System"
7902,"SoftWindows98 for Macintosh","5.0.9","UNK","Insignia","English","Operating System"
7903,"Macintosh Application Environment","2.0","Sol2.3+","Apple","English","Operating environment"
7904,"Canvas 5","5.0.2","Mac","Deneba","English","Graphics Suite"
7904,"Canvas 5","5.0.2","WIN95","Deneba","English","Graphics Suite"
7904,"Canvas 5","5.0.2","WINNT","Deneba","English","Graphics Suite"
7905,"International Installation CD","1998","UNK","ATI","English","Unknown"
7905,"International Installation CD","1998","WIN","ATI","English","Unknown"
7906,"Microsoft Works and Money 98","4.5","UNK","Microsoft","English","Financial"
7906,"Microsoft Works and Money 98","4.5","WIN","Microsoft","English","Financial"
7907,"Chart FX for Visual Studio 2005","2005","UNK","FX","English","Organizer"
7907,"Chart FX for Visual Studio 2005","2005","WIN","FX","English","Organizer"
7908,"System Commander 2000","5.01","DOS","VCOM","English","Operating System Companion"
7908,"System Commander 2000","5.01","Linux","VCOM","English","Operating System Companion"
7908,"System Commander 2000","5.01","WIN95","VCOM","English","Operating System Companion"
7909,"Dragon Naturally Speaking Preferred 7","7","WIN2000","ScanSoft","English","Word Processor"
7909,"Dragon Naturally Speaking Preferred 7","7","WIN98SE","ScanSoft","English","Word Processor"
7909,"Dragon Naturally Speaking Preferred 7","7","WINME","ScanSoft","English","Word Processor"
7909,"Dragon Naturally Speaking Preferred 7","7","WINNT4.0","ScanSoft","English","Word Processor"
7909,"Dragon Naturally Speaking Preferred 7","7","WINXP","ScanSoft","English","Word Processor"
7910,"WordPerfect Office2000 Standard","2000","WIN95","Corel","English","Word Processor"
7910,"WordPerfect Office2000 Standard","2000","WIN98","Corel","English","Word Processor"
7910,"WordPerfect Office2000 Standard","2000","WINNT4.0","Corel","English","Word Processor"
7911,"HelpSTAR 8.2 Test Drive","8.2","UNK","InfoWorld","English","Test Data"
7911,"HelpSTAR 8.2 Test Drive","8.2","WIN","InfoWorld","English","Test Data"
7912,"Encyclopedia of Criminal Language","School and Libr","Mac","Zane","English","Encyclopedia"
7912,"Encyclopedia of Criminal Language","School and Libr","WIN","Zane","English","Encyclopedia"
7912,"Encyclopedia of Criminal Language","School and Libr","WIN95","Zane","English","Encyclopedia"
7913,"Norton AntiVirus","1998","UNK","SYM","English","Antivirus"
7914,"Canvas 5","5.0.3 Update","Mac","Deneba","English","Update"
7914,"Canvas 5","5.0.3 Update","WIN95","Deneba","English","Update"
7914,"Canvas 5","5.0.3 Update","WINNT","Deneba","English","Update"
7915,"Complete Windows Data and Systems Protection","Backup Exec 10d","WIN","SYM","English","Security"
7916,"Microsoft Virtual Machine","1999","WIN98","Microsoft","English","Unknown"
7916,"Microsoft Virtual Machine","1999","WINNT","Microsoft","English","Unknown"
7917,"Easy CD Creator","4.02e","UNK","Acer","English","Cd Creator"
7918,"eliminate IT chaos","7.0","WIN2000","Bea","English","Internet Management"
7918,"eliminate IT chaos","7.0","WINNT","Bea","English","Internet Management"
7919,"International Installation CD and ATI DVD Player","1999","UNK","ATI","English","Installation disk"
7920,"ASUS K7V Series Motherboard","M 145","WIN","Asus","English","Drivers and Utilities"
7921,"Classic PC-Xware","4.01","WINNTServ3.51","NetworkComp","English","Server"
7922,"Falcon Systems Incorporated 1995 Product Catalogue","1995","UNK","Falcon","English","Catalog"
7923,"Logitech Mouse/Trackball Setup","9.42.1 M4.0.2","Mac9.2","LG","English","mouse"
7923,"Logitech Mouse/Trackball Setup","9.42.1 M4.0.2","UNK","LG","English","mouse"
7923,"Logitech Mouse/Trackball Setup","9.42.1 M4.0.2","WIN2000","LG","English","mouse"
7923,"Logitech Mouse/Trackball Setup","9.42.1 M4.0.2","WIN95","LG","English","mouse"
7923,"Logitech Mouse/Trackball Setup","9.42.1 M4.0.2","WIN98","LG","English","mouse"
7923,"Logitech Mouse/Trackball Setup","9.42.1 M4.0.2","WINME","LG","English","mouse"
7923,"Logitech Mouse/Trackball Setup","9.42.1 M4.0.2","WINNT4.0","LG","English","mouse"
7923,"Logitech Mouse/Trackball Setup","9.42.1 M4.0.2","WINXP","LG","English","mouse"
7923,"Logitech Mouse/Trackball Setup","9.42.1 M4.0.2","mac86","LG","English","mouse"
7924,"Sun Ultra 1 Series Hardware AnswerBook Installation","1995","Solaris2+","Sun Microsystem","English","Hardware Related"
7925,"ATI DVD Player","127","UNK","ATI","English","Media Player"
7926,"Windows 2000Professional Upgrade","2000 Profession","UNK","Microsoft","English","Operating System"
7927,"Dell Precision Workstation ResourceCD","October 2002","UNK","Dell","English","Drivers and Utilities"
7927,"Dell Precision Workstation ResourceCD","October 2002","WindowsForWorkG","Dell","English","Drivers and Utilities"
7928,"Iomegaware PC/Mac","2.1.1","Mac","Iomega","English","Software"
7928,"Iomegaware PC/Mac","2.1.1","UNK","Iomega","English","Software"
7928,"Iomegaware PC/Mac","2.1.1","WIN","Iomega","English","Software"
7929,"ViaVoice 98 Executive","98","WIN95","IBM","English","Word Processor"
7929,"ViaVoice 98 Executive","98","WIN98","IBM","English","Word Processor"
7929,"ViaVoice 98 Executive","98","WINNT","IBM","English","Word Processor"
7930,"IBM 10/100 EtherJet CardBus Adapter","2.51","WIN","IBM","English","Ether disk"
7931,"PhotoDV","1.1","MacOS7.6.1+","Radius","English","Photo"
7932,"Sun Ultra 2 Creator Series Hardware AnswerBook Installation","1996","Solaris2+","Sun Microsystem","English","Operating environment"
7933,"Oracle8","Fall 1997","WIN95","Oracle","Dutch,English,French,German,Japanese,Korean,Portugese,Spanish","Network"
7933,"Oracle8","Fall 1997","WINNT","Oracle","Dutch,English,French,German,Japanese,Korean,Portugese,Spanish","Network"
7934,"TesselMania! Deluxe","1996 Deluxe","Mac7.1+","SoftKey","English","Graphic/Drawing"
7934,"TesselMania! Deluxe","1996 Deluxe","WIN31","SoftKey","English","Graphic/Drawing"
7934,"TesselMania! Deluxe","1996 Deluxe","Win95+","SoftKey","English","Graphic/Drawing"
7935,"ActiveCD Fall 2003","Fall 2003","Linux","Active","English","Programming Language"
7935,"ActiveCD Fall 2003","Fall 2003","Solaris","Active","English","Programming Language"
7935,"ActiveCD Fall 2003","Fall 2003","Unix","Active","English","Programming Language"
7935,"ActiveCD Fall 2003","Fall 2003","WIN","Active","English","Programming Language"
7936,"Lotus SmartSuite","Release 3","WIN","Lotus","English","Office Suite"
7937,"Iomegaware PC/Mac","2.2.1","Mac","Iomega","English","Software"
7937,"Iomegaware PC/Mac","2.2.1","WIN","Iomega","English","Software"
7938,"QuickView Plus","5.0","WIN31","Inso","English","File Management"
7938,"QuickView Plus","5.0","WIN95","Inso","English","File Management"
7938,"QuickView Plus","5.0","WIN98","Inso","English","File Management"
7938,"QuickView Plus","5.0","WINNT","Inso","English","File Management"
7939,"The Clue Finders Math Adventures Ages 9-12","2.0","Mac","Learning","English","Game/Learning"
7939,"The Clue Finders Math Adventures Ages 9-12","2.0","Win95+","Learning","English","Game/Learning"
7940,"Spelling Blaster Ages 6-9","1.0c","PowerMac","Davidson","English","Game/Learning"
7940,"Spelling Blaster Ages 6-9","1.0c","WIN31","Davidson","English","Game/Learning"
7940,"Spelling Blaster Ages 6-9","1.0c","WIN95","Davidson","English","Game/Learning"
7941,"Reading Blaster","1.0c","Mac","Davidson","English","Game/Learning"
7941,"Reading Blaster","1.0c","WIN31","Davidson","English","Game/Learning"
7941,"Reading Blaster","1.0c","WIN95","Davidson","English","Game/Learning"
7942,"Disney Animated StoryBook Pocahontas","1995","Mac","Disney","English","Video"
7942,"Disney Animated StoryBook Pocahontas","1995","WIN","Disney","English","Video"
7943,"Dell 1901FP Color Monitor User Documentation","2003","UNK","Dell","English","User Programs"
7944,"Dell E153FP LCD Monitor User Documenation","Rev. 2.0","UNK","Dell","English","User Programs"
7945,"esps/waves+ with ensig 5.3","5.3","HPUX1020","EntCorp","English","Speech Recognition"
7945,"esps/waves+ with ensig 5.3","5.3","IRIX5.2","EntCorp","English","Speech Recognition"
7945,"esps/waves+ with ensig 5.3","5.3","RedHat5.1","EntCorp","English","Speech Recognition"
7945,"esps/waves+ with ensig 5.3","5.3","Solaris24","EntCorp","English","Speech Recognition"
7945,"esps/waves+ with ensig 5.3","5.3","Sun4.1.3","EntCorp","English","Speech Recognition"
7945,"esps/waves+ with ensig 5.3","5.3","Unix4.0D","EntCorp","English","Speech Recognition"
7946,"htk v2.2 with hapi v1.4","2.2/1.4","HP/UX 9.05,10.x","EntCorp","English","Speech Recognition"
7946,"htk v2.2 with hapi v1.4","2.2/1.4","HP_9000_700/800","EntCorp","English","Speech Recognition"
7946,"htk v2.2 with hapi v1.4","2.2/1.4","IRIX5.3-6.5","EntCorp","English","Speech Recognition"
7946,"htk v2.2 with hapi v1.4","2.2/1.4","Linux2.0.x","EntCorp","English","Speech Recognition"
7946,"htk v2.2 with hapi v1.4","2.2/1.4","LinuxNT4.0","EntCorp","English","Speech Recognition"
7946,"htk v2.2 with hapi v1.4","2.2/1.4","Sol26","EntCorp","English","Speech Recognition"
7946,"htk v2.2 with hapi v1.4","2.2/1.4","Solaris2.5.1","EntCorp","English","Speech Recognition"
7946,"htk v2.2 with hapi v1.4","2.2/1.4","Sun4.1.3","EntCorp","English","Speech Recognition"
7946,"htk v2.2 with hapi v1.4","2.2/1.4","Unix4.0","EntCorp","English","Speech Recognition"
7947,"Gateway System Restoration Kit","13.6","DOS","Gateway2000","English","Disaster Recovery Software"
7947,"Gateway System Restoration Kit","13.6","WIN","Gateway2000","English","Disaster Recovery Software"
7947,"Gateway System Restoration Kit","13.6","WIN2000","Gateway2000","English","Disaster Recovery Software"
7947,"Gateway System Restoration Kit","13.6","WIN95","Gateway2000","English","Disaster Recovery Software"
7947,"Gateway System Restoration Kit","13.6","WINME","Gateway2000","English","Disaster Recovery Software"
7947,"Gateway System Restoration Kit","13.6","WINNT4.0","Gateway2000","English","Disaster Recovery Software"
7948,"Gateway System Restoration Kit","1.8","WIN","Gateway2000","English","Disaster Recovery Software"
7949,"PowerChute Plus","Plus1997","WIN3X","APC","English","Unknown"
7949,"PowerChute Plus","Plus1997","WIN95","APC","English","Unknown"
7949,"PowerChute Plus","Plus1997","WINNT","APC","English","Unknown"
7950,"Iomega Tools","DM5305 July 98","WIN","Iomega","English","Tool"
7950,"Iomega Tools","DM5305 July 98","WIN31","Iomega","English","Tool"
7950,"Iomega Tools","DM5305 July 98","WIN95","Iomega","English","Tool"
7950,"Iomega Tools","DM5305 July 98","WINNT","Iomega","English","Tool"
7951,"Disney Activity Center Toy Story","1996","Mac","PIXAR","English","Game"
7951,"Disney Activity Center Toy Story","1996","WIN","PIXAR","English","Game"
7952,"Rugrats Adventure Game","1998","Mac","Broderbund","English","Game"
7952,"Rugrats Adventure Game","1998","WIN95","Broderbund","English","Game"
7952,"Rugrats Adventure Game","1998","WIN98","Broderbund","English","Game"
7953,"Disney Animated StoryBook Toy Story","1996","Mac","PIXAR","English","Video"
7953,"Disney Animated StoryBook Toy Story","1996","WIN","PIXAR","English","Video"
7954,"Math Blaster Ages 6-9","1.0c","Mac","Davidson","English","Game/Learning"
7954,"Math Blaster Ages 6-9","1.0c","WIN31","Davidson","English","Game/Learning"
7954,"Math Blaster Ages 6-9","1.0c","WIN95","Davidson","English","Game/Learning"
7955,"Jump Start Typing For Kids","1.0","Mac","Knowledge","English","Type teaching"
7955,"Jump Start Typing For Kids","1.0","WIN","Knowledge","English","Type teaching"
7956,"Word Munchers Deluxe","1.03","Mac","Learning","English","Game/Learning"
7956,"Word Munchers Deluxe","1.03","WIN31","Learning","English","Game/Learning"
7956,"Word Munchers Deluxe","1.03","WIN95","Learning","English","Game/Learning"
7957,"The Clue Finders Reading Adventures Ages 9-12","1.0","Mac","Learning","English","Game/Learning"
7957,"The Clue Finders Reading Adventures Ages 9-12","1.0","WIN","Learning","English","Game/Learning"
7958,"Treasure Mountain!","2.0","Mac","Learning","English","Game/Learning"
7958,"Treasure Mountain!","2.0","WIN","Learning","English","Game/Learning"
7959,"Interactive Math Journey","1.0","Mac71","Learning","English","Game/Learning"
7959,"Interactive Math Journey","1.0","WIN31","Learning","English","Game/Learning"
7959,"Interactive Math Journey","1.0","WIN95","Learning","English","Game/Learning"
7959,"Interactive Math Journey","1.0","drdos5","Learning","English","Game/Learning"
7960,"Jump Start 2nd Grade","1.1","Mac","Knowledge","English","Game/Learning"
7960,"Jump Start 2nd Grade","1.1","WIN","Knowledge","English","Game/Learning"
7961,"The Clue Finders 3rd Grade Adventures","1.1","Mac","Learning","English","Game/Learning"
7961,"The Clue Finders 3rd Grade Adventures","1.1","WIN31","Learning","English","Game/Learning"
7961,"The Clue Finders 3rd Grade Adventures","1.1","WIN95","Learning","English","Game/Learning"
7962,"Microsoft Office97 Professional Edition","1996","WIN","Microsoft","English","Office Suite"
7963,"(AOL) 1099 Hours Free for 50 Days","9.0 Optimized","Mac_OS_X","AOL","English","Internet"
7963,"(AOL) 1099 Hours Free for 50 Days","9.0 Optimized","WIN31","AOL","English","Internet"
7964,"peoplepc online Unlimited Internet Access","5.8","WIN95","PEOPLEPC","English","Internet"
7964,"peoplepc online Unlimited Internet Access","5.8","Windows98+","PEOPLEPC","English","Internet"
7965,"EarthLink 5.0","5.0","Mac","EarthLink","English","Internet"
7965,"EarthLink 5.0","5.0","WIN95","EarthLink","English","Internet"
7965,"EarthLink 5.0","5.0","WIN98","EarthLink","English","Internet"
